source_id	locator	title	author	k_route	availability	evidence_path	duplicate_group
wechat-23b9c38aab6a	vault:processed/微信知识库/数据熊/04_经营分析/2025-12-04 经营分析黄金指标组合：现金流+毛利率（附PPT模板）.md	经营分析黄金指标组合：现金流+毛利率（附PPT模板）		K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-23c79bd39cd2	vault:processed/微信知识库/数据分析不是个事儿/05_入门精选/2020-11-25 纯干货讲解！数据分析最经典的实用模型！.md	纯干货讲解！数据分析最经典的实用模型！		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-23f141ebd9b4	vault:processed/微信知识库/宸帆海财会咨询服务/05_进出口/2025-06-08 线上办理电子口岸Key全流程操作指南（2025年最新版）.md	线上办理电子口岸Key全流程操作指南（2025年最新版）		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-23f7782485e5	vault:processed/微信知识库/宸帆海财会咨询服务/09_税务/2025-03-23 必知！金税四期下的十大税务风险.md	必知！金税四期下的十大税务风险		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24404528d216	vault:processed/微信知识库/奔向自由的果/01_报表模板与看板/2026-04-25 资产管理与营运效率分析—资产管理与营运效率全景驾驶舱看板.md	资产管理与营运效率分析—资产管理与营运效率全景驾驶舱看板		K4+K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24a5990442fd	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2025-01-13 10个精选数据分析实战项目，解救没有数据分析经历的你.md	10个精选数据分析实战项目，解救没有数据分析经历的你		K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24d3f56529df	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-04-09 《财务分析之盈利能力分析指南》：盈利能力分析概论、盈利能力管理、上市公司盈利能力分析···.md	《财务分析之盈利能力分析指南》：盈利能力分析概论、盈利能力管理、上市公司盈利能力分析···		K2+K3+K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24e30f849432	vault:processed/微信知识库/木木自由/07_数据分析/2025-11-03 《经营分析方法论》：企业经营分析理论与实践的实用手册.md	《经营分析方法论》：企业经营分析理论与实践的实用手册		K2+K3+K4+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24ec8105fe0f	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-12-25 精品「数据指标体系建设方案」，建议收藏！.md	精品「数据指标体系建设方案」，建议收藏！		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24f84aca80b0	vault:processed/微信知识库/数据熊/02_财务管理/2026-01-06 2025年应收账款分析报告.pptx.md	2025年应收账款分析报告.pptx		K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-24fe03fafcfe	vault:processed/微信知识库/奔向自由的果/03_财务职场进阶/2025-11-27 财务第一次分析，你要和老板说清楚这些内容.md	财务第一次分析，你要和老板说清楚这些内容		K1+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-252a500eac10	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2025-02-18 企业所得税汇算清缴：12项税会差异报表填报核心要点.md	企业所得税汇算清缴：12项税会差异报表填报核心要点		K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-253ac25b4e83	vault:processed/微信知识库/奔向自由的果/03_财务职场进阶/2026-05-14 优秀财务都有这4个习惯，普通财务还在原地打转.md	优秀财务都有这4个习惯，普通财务还在原地打转		K3+K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2552dee910f6	vault:processed/微信知识库/木木自由/07_数据分析/2024-03-14 数据中台实践指南（1.0版）：实现数据智能应用【44页 附下载】.md	数据中台实践指南（1.0版）：实现数据智能应用【44页 附下载】		K4+K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-25549a655995	vault:processed/微信知识库/数据熊/02_财务管理/2026-03-08 财务部各岗位工作流程详解.md	财务部各岗位工作流程详解		K2+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-255dcbce4cb5	vault:processed/微信知识库/宸帆海财会咨询服务/03_出口退税/2025-03-05 干货！30条出口退税风险要点，财务人务必看.md	干货！30条出口退税风险要点，财务人务必看		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-256382c14de3	vault:processed/微信知识库/数据熊/04_经营分析/2025-07-29 经营分析，三个核心维度及关键指标.md	经营分析，三个核心维度及关键指标		K1+K2+K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-25fc4f3a8704	vault:processed/微信知识库/奔向自由的果/01_报表模板与看板/2026-09-12 财务部门职责与岗位分工制度.md	财务部门职责与岗位分工制度		K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2621a2fe0390	vault:processed/微信知识库/数据熊/04_经营分析/2025-12-13 经营分析，必须聚焦于这三个问题.md	经营分析，必须聚焦于这三个问题		K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2629ef16ba07	vault:processed/微信知识库/奔向自由的果/02_图解经营分析/【财务干货图解】如何打造全面预算管理框架体系.md	【财务干货图解】如何打造全面预算管理框架体系		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2645f39e91ff	vault:processed/微信知识库/数据熊/05_货币资金/2025-07-31 资金缺口测算：五大模型及案例（附excel模板）.md	资金缺口测算：五大模型及案例（附excel模板）		K3+K4+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2651ea54414c	vault:processed/微信知识库/木木自由/07_数据分析/2024-08-07 财务分析的基本原理与方法指南：基本内涵、业财融合方案、财务报表的数据分析模板···【附相关材料下载】.md	财务分析的基本原理与方法指南：基本内涵、业财融合方案、财务报表的数据分析模板···【附相关材料下载】		K2+K4+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-266139dd1b83	vault:processed/微信知识库/宸帆海财会咨询服务/04_汇算清缴/2025-03-14 必看！2024年度个税经营所得扣除全解析.md	必看！2024年度个税经营所得扣除全解析		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-266d4b718f2c	vault:processed/微信知识库/宸帆海财会咨询服务/02_企业所得税/2025-02-28 特别关注！上午申报无误，下午异常提示不断，问题究竟出在哪？.md	特别关注！上午申报无误，下午异常提示不断，问题究竟出在哪？		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-26791c286ca3	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-06-05 数据治理体系指南：能力域管理知识、数据中台建设方法论、实施案例···【56页 附下载】.md	数据治理体系指南：能力域管理知识、数据中台建设方法论、实施案例···【56页 附下载】		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-269aaa6e639c	vault:processed/微信知识库/数据熊/03_财务报表/2024-12-20 合并报表的真相：核心原理与关键点，一文看懂！.md	合并报表的真相：核心原理与关键点，一文看懂！		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-26ace5849527	vault:processed/微信知识库/奔向自由的果/01_报表模板与看板/2026-03-26 财务预算全流程分析报告PPT模板.md	财务预算全流程分析报告PPT模板		K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-26bb088e841c	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2026-01-14 别让差旅费白花，这才是差旅分析的正确打开方式.md	别让差旅费白花，这才是差旅分析的正确打开方式		K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-26da07b9b6be	vault:processed/微信知识库/数据分析不是个事儿/03_模型/2022-01-11 5mins看懂数据分析师必备的「波士顿模型」.md	5mins看懂数据分析师必备的「波士顿模型」		K4	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2746523a68bd	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2025-03-17 财务能力分析不会做？四大步骤教你迅速上手直接套用！.md	财务能力分析不会做？四大步骤教你迅速上手直接套用！		K2+K3+K4+K5+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-275a8b8f7e29	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-05-07 埃森哲业务流程BPM能力框架体系【83页 附下载】.md	埃森哲业务流程BPM能力框架体系【83页 附下载】		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-276d30d471e5	vault:processed/微信知识库/木木自由/07_数据分析/2024-03-21 理想汽车商业分析深度研究报告（含产品、战略、营销、用户、财务分析···等）【34页 附下载】.md	理想汽车商业分析深度研究报告（含产品、战略、营销、用户、财务分析···等）【34页 附下载】		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2777ca84a2d8	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2022-01-24 最该收藏的8款可视化工具，人人都有选择！.md	最该收藏的8款可视化工具，人人都有选择！		K5	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-27a8a949ddc6	vault:processed/微信知识库/数据熊/02_财务管理/2025-07-09 资金预测：核心流程与常见方法（附Excel模型）.md	资金预测：核心流程与常见方法（附Excel模型）		K4+K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-27c636ac5917	vault:processed/微信知识库/木木自由/01_数据分析必备/2025-03-06 「AI大环境下的企业级数据治理指南」：数据治理设计思路、数据治理建设实施方案、数据治理体系建设指南···.md	「AI大环境下的企业级数据治理指南」：数据治理设计思路、数据治理建设实施方案、数据治理体系建设指南···		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-27ed20c0d3c3	vault:processed/微信知识库/木木自由/07_数据分析/2024-07-02 数据中台应用场景指南：物联网敏捷开发中台、智慧大应急中台、医疗数据中台、企业知识中台、搜索中台···【16个应用场景 附下载】.md	数据中台应用场景指南：物联网敏捷开发中台、智慧大应急中台、医疗数据中台、企业知识中台、搜索中台···【16个应用场景 附下载】		K4+K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2829d8dc1312	vault:processed/微信知识库/奔向自由的果/03_财务职场进阶/2026-05-19 一位老财务关于工作习惯的深度思考，太精辟了！.md	一位老财务关于工作习惯的深度思考，太精辟了！		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-288c054a66d0	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-11-27 案例实操 某指标下降了，应该如何分析？···（附数据指标搭建、应用、案例相关资料下载）.md	案例实操 | 某指标下降了，应该如何分析？···（附数据指标搭建、应用、案例相关资料下载）		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-289be7c7deca	vault:processed/微信知识库/木木自由/01_数据分析必备/2020-11-18 数据分析必备——SQL基础知识进阶版1.0.md	数据分析必备——SQL基础知识进阶版1.0		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-28b75b01f07e	vault:processed/微信知识库/数据分析不是个事儿/01_数据分析/2025-01-15 年底复盘必看！不同维度下的销售分析该怎么做？.md	年底复盘必看！不同维度下的销售分析该怎么做？		K2+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-28edbd30e74c	vault:processed/微信知识库/奔向自由的果/03_财务职场进阶/2026-09-01 财务越专业，越要会把事说清楚.md	财务越专业，越要会把事说清楚		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-293d05bf3507	vault:processed/微信知识库/木木自由/01_数据分析必备/2023-12-21 价值流VSM分析、直播数据分析、用户增长框架、资产负债表 现金流量表 利润表分析、MECE 细分 溯源···等思维 本周精华.md	价值流VSM分析、直播数据分析、用户增长框架、资产负债表/现金流量表/利润表分析、MECE/细分/溯源···等思维| 本周精华		K1+K4+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-296dce21418f	vault:processed/微信知识库/宸帆海财会咨询服务/03_出口退税/2025-03-20 干货！企业出口退税申报全流程.md	干货！企业出口退税申报全流程		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-29fdf4681c8c	vault:processed/微信知识库/宸帆海财会咨询服务/01_会计/2025-09-01 企业“预收账款”6大平账方法.md	企业“预收账款”6大平账方法		K1+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
wechat-2a1baa7fa894	vault:processed/微信知识库/木木自由/01_数据分析必备/2024-10-09 收藏 国家数据标准体系建设思路、结构图、框架图及建设内容（附相关材料下载）.md	收藏 | 国家数据标准体系建设思路、结构图、框架图及建设内容（附相关材料下载）		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/W4-wechat-1546-snapshot.md	
